n_neighbors,weights,algorithm,solver name,r2 score,rmse score
3,uniform,kd_tree,minisatpsm,0.571355933662173,0.884544141924403
3,uniform,kd_tree,mphaseSAT64,0.49958281462939935,1.1022354002396675
3,uniform,kd_tree,precosat,0.5575605919586819,1.0395296639476261
3,uniform,kd_tree,qutersat,0.5128722241294525,0.9450501866005336
3,uniform,kd_tree,rcl,0.5489993414897809,0.8964042164882288
3,uniform,kd_tree,restartsat,0.5687122267434037,1.0597957849762711
3,uniform,kd_tree,cryptominisat2011,0.582364563691909,0.9862588342193536
3,uniform,kd_tree,spear-sw,0.6253596863740221,0.9428289193777044
3,uniform,kd_tree,spear-hw,0.6944720347245708,0.8244213226255781
3,uniform,kd_tree,eagleup,0.752217726640096,0.6328760950095915
3,uniform,kd_tree,sparrow,0.6959965346496015,0.8364852878158987
3,uniform,kd_tree,marchrw,0.6741514681886278,0.8610299550661479
3,uniform,kd_tree,mphaseSATm,0.668695827019837,0.9193729314835334
3,uniform,kd_tree,satime11,0.559066207676645,0.9509777086121749
3,uniform,kd_tree,tnm,0.6178560521086011,0.8590425591960992
3,uniform,kd_tree,mxc09,0.5581187255835074,1.035896924392109
3,uniform,kd_tree,gnoveltyp2,0.6402941169611012,0.8725776842653713
3,uniform,kd_tree,sattime,0.5590538576852652,0.9595246405363579
3,uniform,kd_tree,sattimep,0.6145543476075375,0.8715189464814114
3,uniform,kd_tree,clasp2,0.6382583554508767,0.8845081513441625
3,uniform,kd_tree,clasp1,0.6185142525778523,0.8964110316382414
3,uniform,kd_tree,picosat,0.6482563252667101,1.0144192274311845
3,uniform,kd_tree,mphaseSAT,0.6544705445356493,0.9364610660275268
3,uniform,kd_tree,sapperlot,0.5532612922400001,1.048198461708482
3,uniform,kd_tree,sol,0.5722807226881116,0.8315257417090924
3,uniform,brute,ebglucose,0.4989603256790508,0.8861853330956404
3,uniform,brute,ebminisat,0.5564504368296688,1.0785757794697082
3,uniform,brute,glucose2,0.5215271341716821,0.8860999600485439
3,uniform,brute,glueminisat,0.5597979517789687,1.0652886448987215
3,uniform,brute,lingeling,0.5043468787043639,0.9972188292154396
3,uniform,brute,lrglshr,0.5313903301952904,1.093215919805703
3,uniform,brute,minisatpsm,0.5713600777885309,0.8845398660323038
3,uniform,brute,mphaseSAT64,0.49957576079966914,1.1022431687113192
3,uniform,brute,precosat,0.5576582046377473,1.0394149851114007
3,uniform,brute,qutersat,0.5128186598106655,0.9451021437876257
3,uniform,brute,rcl,0.5489456693501258,0.8964575539945723
3,uniform,brute,restartsat,0.568664604187233,1.0598542943918907
3,uniform,brute,cryptominisat2011,0.5823184812252498,0.9863132452944569
3,uniform,brute,spear-sw,0.6253892330784273,0.9427917396673902
3,uniform,brute,spear-hw,0.694471711209294,0.8244217591041533
3,uniform,brute,eagleup,0.752217726640096,0.6328760950095915
3,uniform,brute,sparrow,0.6961010363729703,0.836341503817364
3,uniform,brute,marchrw,0.6741514681886278,0.8610299550661479
3,uniform,brute,mphaseSATm,0.6686980625350024,0.9193698296880148
3,uniform,brute,satime11,0.559039736596129,0.9510062537476659
3,uniform,brute,tnm,0.6178048426037577,0.8591001156099456
3,uniform,brute,mxc09,0.5580443936602586,1.0359840484424168
3,uniform,brute,gnoveltyp2,0.640322932291016,0.872542733325443
3,uniform,brute,sattime,0.55901376576473,0.9595682607288933
3,uniform,brute,sattimep,0.6145398830811954,0.8715352989690012
3,uniform,brute,clasp2,0.6382956607533441,0.8844625418665455
3,uniform,brute,clasp1,0.6185228370392726,0.8964009457447828
3,uniform,brute,picosat,0.6482393732907228,1.0144436716563878
3,uniform,brute,mphaseSAT,0.6544836033269277,0.9364433697574185
3,uniform,brute,sapperlot,0.5532814785387787,1.048174779535894
3,uniform,brute,sol,0.5723053542737936,0.8315017983266848
3,distance,ball_tree,ebglucose,0.6294246024662031,0.7621260235626206
3,distance,ball_tree,ebminisat,0.6681123115489284,0.9329860640343854
3,distance,ball_tree,glucose2,0.6650912093269555,0.7413398289548485
3,distance,ball_tree,glueminisat,0.6860801848204916,0.899602457905674
3,distance,ball_tree,lingeling,0.6347042553529387,0.8560987323672721
3,distance,ball_tree,lrglshr,0.6376397105209008,0.9613258560451299
3,distance,ball_tree,minisatpsm,0.6943199669228487,0.7469725428717238
3,distance,ball_tree,mphaseSAT64,0.626204479135305,0.9526322802117771
3,distance,ball_tree,precosat,0.6669197895324315,0.901954024566288
3,distance,ball_tree,qutersat,0.6122078630350236,0.8432045179191514
3,distance,ball_tree,rcl,0.6736946325143075,0.7624781653115384
3,distance,ball_tree,restartsat,0.674189007775398,0.9211311750858506
3,distance,ball_tree,cryptominisat2011,0.6698787813126541,0.8768573678136786
3,distance,ball_tree,spear-sw,0.7349962737868003,0.7929606407471983
3,distance,ball_tree,spear-hw,0.7881363544755695,0.6865180374238861
3,distance,ball_tree,eagleup,0.8180512299398053,0.5423231423386005
3,distance,ball_tree,sparrow,0.7592320315042318,0.7444206195339338
3,distance,ball_tree,marchrw,0.8025317400846159,0.6702842675868486
3,distance,ball_tree,mphaseSATm,0.7912019824376564,0.7298631637846308
3,distance,ball_tree,satime11,0.642063312271608,0.8568143917194211
3,distance,ball_tree,tnm,0.6944380722961835,0.7681584425144269
3,distance,ball_tree,mxc09,0.6675476884372599,0.8985213960070457
3,distance,ball_tree,gnoveltyp2,0.7078238951603142,0.7864166123431271
3,distance,ball_tree,sattime,0.6582633186379188,0.8447129591585607
3,distance,ball_tree,sattimep,0.6900669483250512,0.7815003978489694
3,distance,ball_tree,clasp2,0.7255853123161902,0.7703822389035504
3,distance,ball_tree,clasp1,0.7031366982475671,0.7907629095776884
3,distance,ball_tree,picosat,0.7239608312852821,0.8986481394869431
3,distance,ball_tree,mphaseSAT,0.777734001790422,0.7510756863094715
3,distance,ball_tree,sapperlot,0.6647967846372815,0.9079685674236712
3,distance,ball_tree,sol,0.7045784947946749,0.6910625198674705
3,distance,kd_tree,ebglucose,0.6294246024662031,0.7621260235626206
3,distance,kd_tree,ebminisat,0.6681123115489284,0.9329860640343854
3,distance,kd_tree,glucose2,0.6650912093269555,0.7413398289548485
3,distance,kd_tree,glueminisat,0.6860801848204916,0.899602457905674
3,distance,kd_tree,lingeling,0.6347042553529387,0.8560987323672721
3,distance,kd_tree,lrglshr,0.6376397105209008,0.9613258560451299
3,distance,kd_tree,minisatpsm,0.6943199669228487,0.7469725428717238
3,distance,kd_tree,mphaseSAT64,0.626204479135305,0.9526322802117771
3,distance,kd_tree,precosat,0.6669197895324315,0.901954024566288
3,distance,kd_tree,qutersat,0.6122078630350236,0.8432045179191514
3,distance,kd_tree,rcl,0.6736946325143075,0.7624781653115384
3,distance,kd_tree,restartsat,0.674189007775398,0.9211311750858506
3,distance,kd_tree,cryptominisat2011,0.6698787813126541,0.8768573678136786
3,distance,kd_tree,spear-sw,0.7349962737868003,0.7929606407471983
3,distance,kd_tree,spear-hw,0.7881363544755695,0.6865180374238861
3,distance,kd_tree,eagleup,0.8180512299398053,0.5423231423386005
3,distance,kd_tree,sparrow,0.7592320315042318,0.7444206195339338
3,distance,kd_tree,marchrw,0.8025317400846159,0.6702842675868486
3,distance,kd_tree,mphaseSATm,0.7912019824376564,0.7298631637846308
3,distance,kd_tree,satime11,0.642063312271608,0.8568143917194211
3,distance,kd_tree,tnm,0.6944380722961835,0.7681584425144269
3,distance,kd_tree,mxc09,0.6675476884372599,0.8985213960070457
3,distance,kd_tree,gnoveltyp2,0.7078238951603142,0.7864166123431271
3,distance,kd_tree,sattime,0.6582633186379188,0.8447129591585607
3,distance,kd_tree,sattimep,0.6900669483250512,0.7815003978489694
3,distance,kd_tree,clasp2,0.7255853123161902,0.7703822389035504
3,distance,kd_tree,clasp1,0.7031366982475671,0.7907629095776884
3,distance,kd_tree,picosat,0.7239608312852821,0.8986481394869431
3,distance,kd_tree,mphaseSAT,0.777734001790422,0.7510756863094715
3,distance,kd_tree,sapperlot,0.6647967846372815,0.9079685674236712
3,distance,kd_tree,sol,0.7045784947946749,0.6910625198674705
3,distance,brute,ebglucose,0.6294246021057396,0.7621260239332855
3,distance,brute,ebminisat,0.6681123106259793,0.9329860653316595
3,distance,brute,glucose2,0.66513823524844,0.741287779839638
3,distance,brute,glueminisat,0.6860801845661175,0.8996024582701547
3,distance,brute,lingeling,0.6347042551064519,0.8560987326561024
3,distance,brute,lrglshr,0.637639710354052,0.9613258562664511
3,distance,brute,minisatpsm,0.6943199665479299,0.7469725433298073
3,distance,brute,mphaseSAT64,0.6262044790910143,0.9526322802682152
3,distance,brute,precosat,0.6669864744380554,0.9018637314058703
3,distance,brute,qutersat,0.6122078627452192,0.8432045182342228
3,distance,brute,rcl,0.6736946318597019,0.7624781660763473
3,distance,brute,restartsat,0.6741890073048276,0.9211311757510479
3,distance,brute,cryptominisat2011,0.6698787802252945,0.8768573692577835
3,distance,brute,spear-sw,0.7349962735556714,0.7929606410929976
3,distance,brute,spear-hw,0.7881363543387913,0.6865180376454927
3,distance,brute,eagleup,0.8180512299398038,0.5423231423386027
3,distance,brute,sparrow,0.7592320313282828,0.7444206198059387
3,distance,brute,marchrw,0.8025317400846151,0.6702842675868498
3,distance,brute,mphaseSATm,0.7912019822486697,0.7298631641149368
3,distance,brute,satime11,0.6420633120840284,0.856814391943931
3,distance,brute,tnm,0.694438072021851,0.7681584428592519
3,distance,brute,mxc09,0.6675440654775959,0.8985262918940542
3,distance,brute,gnoveltyp2,0.7078238951603117,0.7864166123431302
3,distance,brute,sattime,0.6582633182736977,0.844712959608706
3,distance,brute,sattimep,0.690066948251846,0.7815003979412634
3,distance,brute,clasp2,0.7255906880138268,0.7703746930934154
3,distance,brute,clasp1,0.7031366978949647,0.7907629100473066
3,distance,brute,picosat,0.7239547165290046,0.8986580927554358
3,distance,brute,mphaseSAT,0.7777340015828511,0.7510756866601807
3,distance,brute,sapperlot,0.6647967843481842,0.9079685678152116
3,distance,brute,sol,0.7045784947274143,0.6910625199461401
4,uniform,ball_tree,ebglucose,0.45991303258883076,0.9200688947775549
4,uniform,ball_tree,ebminisat,0.5474867299415903,1.0894197526566918
4,uniform,ball_tree,glucose2,0.5009165846900092,0.9049834335436366
4,uniform,ball_tree,glueminisat,0.5422878163372373,1.0862692976436337
4,uniform,ball_tree,lingeling,0.4600770563304263,1.0408003722664634
4,uniform,ball_tree,lrglshr,0.5210975118253582,1.105156725913892
4,uniform,ball_tree,minisatpsm,0.5325215071131224,0.9237446159998497
4,uniform,ball_tree,mphaseSAT64,0.4577514487514889,1.147380454107104
4,uniform,ball_tree,precosat,0.5129534606219632,1.0906746432834136
4,uniform,ball_tree,qutersat,0.4703900771905245,0.9853975590319891
4,uniform,ball_tree,rcl,0.5192073993706049,0.9255378635312265
4,uniform,ball_tree,restartsat,0.5441745716698285,1.0895267289727395
4,uniform,ball_tree,cryptominisat2011,0.5183075101050523,1.059198051758725
4,uniform,ball_tree,spear-sw,0.5864968111235604,0.9905241591304024
4,uniform,ball_tree,spear-hw,0.6569399200509101,0.8735923536136744
4,uniform,ball_tree,eagleup,0.7262384269659681,0.6652269251704821
4,uniform,ball_tree,sparrow,0.7057642284556795,0.8229373527757233
4,uniform,ball_tree,marchrw,0.6233155362493175,0.9257617450006735
4,uniform,ball_tree,mphaseSATm,0.6104725745332076,0.9968900931707495
4,uniform,ball_tree,satime11,0.5749147421830846,0.933730762053836
4,uniform,ball_tree,tnm,0.5957729227207416,0.883514920698328
4,uniform,ball_tree,mxc09,0.5216598021046563,1.077785121841928
4,uniform,ball_tree,gnoveltyp2,0.648575484230203,0.862474689692073
4,uniform,ball_tree,sattime,0.5660365765785724,0.9518969196197042
4,uniform,ball_tree,sattimep,0.6077565559396608,0.8791704935282184
4,uniform,ball_tree,clasp2,0.570218260067596,0.964109950353142
4,uniform,ball_tree,clasp1,0.5631122326784423,0.9592967572377186
4,uniform,ball_tree,picosat,0.6045226330131072,1.07563553458077
4,uniform,ball_tree,mphaseSAT,0.5995823523506336,1.0081004140428904
4,uniform,ball_tree,sapperlot,0.5458771142345427,1.056825833164857
4,uniform,ball_tree,sol,0.5070980633353747,0.8926404199868754
4,uniform,kd_tree,ebglucose,0.45991303258883076,0.9200688947775549
4,uniform,kd_tree,ebminisat,0.5474867299415903,1.0894197526566918
4,uniform,kd_tree,glucose2,0.5009165846900092,0.9049834335436366
4,uniform,kd_tree,glueminisat,0.5422878163372373,1.0862692976436337
4,uniform,kd_tree,lingeling,0.4600770563304263,1.0408003722664634
4,uniform,kd_tree,lrglshr,0.5210975118253582,1.105156725913892
4,uniform,kd_tree,minisatpsm,0.5325215071131224,0.9237446159998497
4,uniform,kd_tree,mphaseSAT64,0.4577514487514889,1.147380454107104
4,uniform,kd_tree,precosat,0.5129534606219632,1.0906746432834136
4,uniform,kd_tree,qutersat,0.4703900771905245,0.9853975590319891
4,uniform,kd_tree,rcl,0.5192073993706049,0.9255378635312265
4,uniform,kd_tree,restartsat,0.5441745716698285,1.0895267289727395
4,uniform,kd_tree,cryptominisat2011,0.5183075101050523,1.059198051758725
4,uniform,kd_tree,spear-sw,0.5864968111235604,0.9905241591304024
4,uniform,kd_tree,spear-hw,0.6569399200509101,0.8735923536136744
4,uniform,kd_tree,eagleup,0.7262384269659681,0.6652269251704821
4,uniform,kd_tree,sparrow,0.7057642284556795,0.8229373527757233
4,uniform,kd_tree,marchrw,0.6233155362493175,0.9257617450006735
4,uniform,kd_tree,mphaseSATm,0.6104725745332076,0.9968900931707495
4,uniform,kd_tree,satime11,0.5749147421830846,0.933730762053836
4,uniform,kd_tree,tnm,0.5957729227207416,0.883514920698328
4,uniform,kd_tree,mxc09,0.5216598021046563,1.077785121841928
4,uniform,kd_tree,gnoveltyp2,0.648575484230203,0.862474689692073
4,uniform,kd_tree,sattime,0.5660365765785724,0.9518969196197042
4,uniform,kd_tree,sattimep,0.6077565559396608,0.8791704935282184
4,uniform,kd_tree,clasp2,0.570218260067596,0.964109950353142
4,uniform,kd_tree,clasp1,0.5631122326784423,0.9592967572377186
4,uniform,kd_tree,picosat,0.6045226330131072,1.07563553458077
4,uniform,kd_tree,mphaseSAT,0.5995823523506336,1.0081004140428904
4,uniform,kd_tree,sapperlot,0.5458771142345427,1.056825833164857
4,uniform,kd_tree,sol,0.5070980633353747,0.8926404199868754
4,uniform,brute,ebglucose,0.45991303258883076,0.9200688947775549
4,uniform,brute,ebminisat,0.5474867299415903,1.0894197526566918
4,uniform,brute,glucose2,0.5009165846900092,0.9049834335436366
4,uniform,brute,glueminisat,0.5422878163372373,1.0862692976436337
4,uniform,brute,lingeling,0.4600770563304263,1.0408003722664634
4,uniform,brute,lrglshr,0.5210975118253582,1.105156725913892
4,uniform,brute,minisatpsm,0.5325215071131224,0.9237446159998497
4,uniform,brute,mphaseSAT64,0.45789669983027514,1.1472267705145385
4,uniform,brute,precosat,0.5129534606219632,1.0906746432834136
4,uniform,brute,qutersat,0.4703900771905245,0.9853975590319891
4,uniform,brute,rcl,0.5192073993706049,0.9255378635312265
4,uniform,brute,restartsat,0.5441745716698285,1.0895267289727395
4,uniform,brute,cryptominisat2011,0.5183075101050523,1.059198051758725
4,uniform,brute,spear-sw,0.5864968111235604,0.9905241591304024
4,uniform,brute,spear-hw,0.6569399200509101,0.8735923536136744
4,uniform,brute,eagleup,0.7262384269659681,0.6652269251704821
4,uniform,brute,sparrow,0.7057642284556795,0.8229373527757233
4,uniform,brute,marchrw,0.623509107251105,0.9255238487326937
4,uniform,brute,mphaseSATm,0.6104725745332076,0.9968900931707495
4,uniform,brute,satime11,0.5749147421830846,0.933730762053836
4,uniform,brute,tnm,0.5957729227207416,0.883514920698328
4,uniform,brute,mxc09,0.5216643305704098,1.0777800201124614
4,uniform,brute,gnoveltyp2,0.648575484230203,0.862474689692073
4,uniform,brute,sattime,0.5660365765785724,0.9518969196197042
4,uniform,brute,sattimep,0.6077565559396608,0.8791704935282184
4,uniform,brute,clasp2,0.570218260067596,0.964109950353142
4,uniform,brute,clasp1,0.5631251474119225,0.9592825783633786
4,uniform,brute,picosat,0.6045264878717087,1.0756302922668692
4,uniform,brute,mphaseSAT,0.5996370578687071,1.0080315477735202
4,uniform,brute,sapperlot,0.5458771142345427,1.056825833164857
4,uniform,brute,sol,0.5070980633353747,0.8926404199868754
4,distance,ball_tree,ebglucose,0.6265573783409766,0.7650687115978465
4,distance,ball_tree,ebminisat,0.6971314138564164,0.8912646892619464
4,distance,ball_tree,glucose2,0.6719281036687507,0.7337338824748355
4,distance,ball_tree,glueminisat,0.7083766715175627,0.86706648497841
4,distance,ball_tree,lingeling,0.6393019316903399,0.8506941683921738
4,distance,ball_tree,lrglshr,0.6528670379839911,0.9409103622026312
4,distance,ball_tree,minisatpsm,0.6964827007671963,0.7443253787440097
4,distance,ball_tree,mphaseSAT64,0.6310855006868876,0.9463921065283201
4,distance,ball_tree,precosat,0.6694601884743739,0.8985078444990011
4,distance,ball_tree,qutersat,0.6234075194309041,0.8309391999334591
4,distance,ball_tree,rcl,0.6809064391847591,0.7540051685674543
4,distance,ball_tree,restartsat,0.6971943966907376,0.888015545218894
4,distance,ball_tree,cryptominisat2011,0.6683787831949094,0.8788472333857998
4,distance,ball_tree,spear-sw,0.7354655106534174,0.7922582898232747
4,distance,ball_tree,spear-hw,0.7814795633424888,0.6972198798594662
4,distance,ball_tree,eagleup,0.838218945719662,0.5113843179179991
4,distance,ball_tree,sparrow,0.7735485017581213,0.7219491992894583
4,distance,ball_tree,marchrw,0.7957842600067719,0.6816398664573865
4,distance,ball_tree,mphaseSATm,0.788685224685108,0.7342487097996563
4,distance,ball_tree,satime11,0.6619114271828743,0.8327198000453748
4,distance,ball_tree,tnm,0.7011237683111905,0.7597083099778135
4,distance,ball_tree,mxc09,0.6773889468115901,0.8851224703117524
4,distance,ball_tree,gnoveltyp2,0.718516726683488,0.7718921564307352
4,distance,ball_tree,sattime,0.6762248706949957,0.8222144421799678
4,distance,ball_tree,sattimep,0.7050704042553009,0.762350053288736
4,distance,ball_tree,clasp2,0.721502830109933,0.7760915919054402
4,distance,ball_tree,clasp1,0.7062805362088271,0.7865646011224565
4,distance,ball_tree,picosat,0.733429663694285,0.8831007101718482
4,distance,ball_tree,mphaseSAT,0.7789218625961336,0.7490660028936447
4,distance,ball_tree,sapperlot,0.682597812214305,0.8835307806625399
4,distance,ball_tree,sol,0.6938747439178655,0.7034704624343846
4,distance,kd_tree,ebglucose,0.6265573783409766,0.7650687115978465
4,distance,kd_tree,ebminisat,0.6971314138564164,0.8912646892619464
4,distance,kd_tree,glucose2,0.6719281036687507,0.7337338824748355
4,distance,kd_tree,glueminisat,0.7083766715175627,0.86706648497841
4,distance,kd_tree,lingeling,0.6393019316903399,0.8506941683921738
4,distance,kd_tree,lrglshr,0.6528670379839911,0.9409103622026312
4,distance,kd_tree,minisatpsm,0.6964827007671963,0.7443253787440097
4,distance,kd_tree,mphaseSAT64,0.6310855006868876,0.9463921065283201
4,distance,kd_tree,precosat,0.6694601884743739,0.8985078444990011
4,distance,kd_tree,qutersat,0.6234075194309041,0.8309391999334591
4,distance,kd_tree,rcl,0.6809064391847591,0.7540051685674543
4,distance,kd_tree,restartsat,0.6971943966907376,0.888015545218894
4,distance,kd_tree,cryptominisat2011,0.6683787831949094,0.8788472333857998
4,distance,kd_tree,spear-sw,0.7354655106534174,0.7922582898232747
4,distance,kd_tree,spear-hw,0.7814795633424888,0.6972198798594662
4,distance,kd_tree,eagleup,0.838218945719662,0.5113843179179991
4,distance,kd_tree,sparrow,0.7735485017581213,0.7219491992894583
4,distance,kd_tree,marchrw,0.7957842600067719,0.6816398664573865
4,distance,kd_tree,mphaseSATm,0.788685224685108,0.7342487097996563
4,distance,kd_tree,satime11,0.6619114271828743,0.8327198000453748
4,distance,kd_tree,tnm,0.7011237683111905,0.7597083099778135
4,distance,kd_tree,mxc09,0.6773889468115901,0.8851224703117524
4,distance,kd_tree,gnoveltyp2,0.718516726683488,0.7718921564307352
4,distance,kd_tree,sattime,0.6762248706949957,0.8222144421799678
4,distance,kd_tree,sattimep,0.7050704042553009,0.762350053288736
4,distance,kd_tree,clasp2,0.721502830109933,0.7760915919054402
4,distance,kd_tree,clasp1,0.7062805362088271,0.7865646011224565
4,distance,kd_tree,picosat,0.733429663694285,0.8831007101718482
4,distance,kd_tree,mphaseSAT,0.7789218625961336,0.7490660028936447
4,distance,kd_tree,sapperlot,0.682597812214305,0.8835307806625399
4,distance,kd_tree,sol,0.6938747439178655,0.7034704624343846
4,distance,brute,ebglucose,0.6265573778951019,0.7650687120545763
4,distance,brute,ebminisat,0.6971314125421137,0.8912646911957743
4,distance,brute,glucose2,0.6719281031703253,0.7337338830322007
4,distance,brute,glueminisat,0.7083766712442824,0.867066485384674
4,distance,brute,lingeling,0.6393019314146264,0.8506941687173043
4,distance,brute,lrglshr,0.6528670378114925,0.9409103624364118
4,distance,brute,minisatpsm,0.6964827003659535,0.7443253792360003
4,distance,brute,mphaseSAT64,0.6311422954888734,0.946319254659832
4,distance,brute,precosat,0.6694601876454427,0.8985078456256448
4,distance,brute,qutersat,0.6234075190838807,0.830939200316307
4,distance,brute,rcl,0.6809064385096092,0.7540051693651303
4,distance,brute,restartsat,0.6971943961777495,0.8880155459710951
4,distance,brute,cryptominisat2011,0.6683787817197498,0.8788472353404997
4,distance,brute,spear-sw,0.7354655103595698,0.792258290263299
4,distance,brute,spear-hw,0.7814795631780623,0.6972198801217789
4,distance,brute,eagleup,0.8382189457196597,0.5113843179180028
4,distance,brute,sparrow,0.7735485015012739,0.7219491996988855
4,distance,brute,marchrw,0.79585659533167,0.6815191338238267
4,distance,brute,mphaseSATm,0.7886852244159027,0.7342487102673558
4,distance,brute,satime11,0.6619114269606288,0.8327198003190726
4,distance,brute,tnm,0.7011237679334014,0.7597083104579613
4,distance,brute,mxc09,0.6773912507216876,0.8851193097780113
4,distance,brute,gnoveltyp2,0.7185167266834842,0.7718921564307404
4,distance,brute,sattime,0.676224870254533,0.8222144427392368
4,distance,brute,sattimep,0.7050704042163678,0.762350053339054
4,distance,brute,clasp2,0.7215028293930359,0.7760915929043334
4,distance,brute,clasp1,0.7062854190877779,0.7865580630543846
4,distance,brute,picosat,0.7334317581775887,0.8830972408373532
4,distance,brute,mphaseSAT,0.7789432830480153,0.7490297131882493
4,distance,brute,sapperlot,0.6825978118548691,0.8835307811628084
4,distance,brute,sol,0.6938747437645286,0.7034704626105674
5,uniform,ball_tree,ebglucose,0.4006254405696196,0.9692541124728271
5,uniform,ball_tree,ebminisat,0.4725475711915702,1.1761730765084533
5,uniform,ball_tree,glucose2,0.44087501258351236,0.9578742768270258
5,uniform,ball_tree,glueminisat,0.47232795738925704,1.1663350063718159
5,uniform,ball_tree,lingeling,0.37784826320749365,1.1172483098610115
5,uniform,ball_tree,lrglshr,0.4494758885592959,1.1849185452439526
5,uniform,ball_tree,minisatpsm,0.45877759159055664,0.9939372963208728
5,uniform,ball_tree,mphaseSAT64,0.4459523990086005,1.1597964804395338
5,uniform,ball_tree,precosat,0.42324618282628845,1.1868756619802627
5,uniform,ball_tree,qutersat,0.40798836460961196,1.0418340484137296
5,uniform,ball_tree,rcl,0.4490993344547637,0.9907223288701593
5,uniform,ball_tree,restartsat,0.46862572127093627,1.1763562899095712
5,uniform,ball_tree,cryptominisat2011,0.44873602579805494,1.1331099195813814
5,uniform,ball_tree,spear-sw,0.5053319697906765,1.0833843623805257
5,uniform,ball_tree,spear-hw,0.5711249831512359,0.9767627881865413
5,uniform,ball_tree,eagleup,0.6040886741027153,0.7999862788337009
5,uniform,ball_tree,sparrow,0.6269385976110542,0.9266360650139598
5,uniform,ball_tree,marchrw,0.6098215221002314,0.9421976822757872
5,uniform,ball_tree,mphaseSATm,0.5720826303390527,1.04486027428217
5,uniform,ball_tree,satime11,0.49655545308541893,1.0161538471803495
5,uniform,ball_tree,tnm,0.5209621683432835,0.961802925868716
5,uniform,ball_tree,mxc09,0.44893965563224125,1.156813436458731
5,uniform,ball_tree,gnoveltyp2,0.5716511789649326,0.9522020660924265
5,uniform,ball_tree,sattime,0.49819179919343026,1.023604615282399
5,uniform,ball_tree,sattimep,0.5327067167905581,0.9595995298583372
5,uniform,ball_tree,clasp2,0.4983937622466361,1.0415594162800825
5,uniform,ball_tree,clasp1,0.49846200862482426,1.0278268347144517
5,uniform,ball_tree,picosat,0.5201950063920519,1.184777248833941
5,uniform,ball_tree,mphaseSAT,0.5609784131011527,1.055577503045439
5,uniform,ball_tree,sapperlot,0.4831449439294241,1.1274599163999925
5,uniform,ball_tree,sol,0.4618677863203339,0.9326974328427078
5,uniform,kd_tree,ebglucose,0.400858762808052,0.9690654403408371
5,uniform,kd_tree,ebminisat,0.47256613563272,1.1761523777811367
5,uniform,kd_tree,glucose2,0.4411099550575307,0.9576730078770965
5,uniform,kd_tree,glueminisat,0.47251459976208754,1.1661287165095136
5,uniform,kd_tree,lingeling,0.3780534135867878,1.1170640920900814
5,uniform,kd_tree,lrglshr,0.44947494496090057,1.1849195607187841
5,uniform,kd_tree,minisatpsm,0.4588492720027896,0.9938714747721316
5,uniform,kd_tree,mphaseSAT64,0.44595806870593424,1.159790546191444
5,uniform,kd_tree,precosat,0.42331277578200976,1.1868071406825833
5,uniform,kd_tree,qutersat,0.4080227667628481,1.0418037771714572
5,uniform,kd_tree,rcl,0.44924656325399004,0.9905899342164824
5,uniform,kd_tree,restartsat,0.46862562734447055,1.1763563938767638
5,uniform,kd_tree,cryptominisat2011,0.45038174652583296,1.1314172855518148
5,uniform,kd_tree,spear-sw,0.5051499489581196,1.0835836681516136
5,uniform,kd_tree,spear-hw,0.5711248820313812,0.9767629033367616
5,uniform,kd_tree,eagleup,0.6040886741027153,0.7999862788337009
5,uniform,kd_tree,sparrow,0.6269385976110542,0.9266360650139598
5,uniform,kd_tree,marchrw,0.6098153807100122,0.9422050973194005
5,uniform,kd_tree,mphaseSATm,0.5720847464809327,1.0448576907514753
5,uniform,kd_tree,satime11,0.49655545308541893,1.0161538471803495
5,uniform,kd_tree,tnm,0.5209621683432835,0.961802925868716
5,uniform,kd_tree,mxc09,0.4489293467521789,1.1568242568664413
5,uniform,kd_tree,gnoveltyp2,0.5716511789649326,0.9522020660924265
5,uniform,kd_tree,sattime,0.49819179919343026,1.023604615282399
5,uniform,kd_tree,sattimep,0.5327067167905581,0.9595995298583372
5,uniform,kd_tree,clasp2,0.4983307648082723,1.041624819688306
5,uniform,kd_tree,clasp1,0.49843983626578414,1.027849553924298
5,uniform,kd_tree,picosat,0.5201957189523532,1.1847763690749158
5,uniform,kd_tree,mphaseSAT,0.5609782456225763,1.05557770438702
5,uniform,kd_tree,sapperlot,0.4831440883242979,1.1274608496017418
5,uniform,kd_tree,sol,0.46194779489857407,0.932628094334834
5,uniform,brute,ebglucose,0.4004414035413175,0.9694029050375954
5,uniform,brute,ebminisat,0.47249299127308964,1.1762339291716557
5,uniform,brute,glucose2,0.4406470804735936,0.9580694997765853
5,uniform,brute,glueminisat,0.47206338454685837,1.1666273677935988
5,uniform,brute,lingeling,0.37758438369940883,1.117485219655259
5,uniform,brute,lrglshr,0.44947906121674386,1.1849151309102421
5,uniform,brute,minisatpsm,0.45869582388246555,0.9940123753494197
5,uniform,brute,mphaseSAT64,0.44594922059483955,1.1597998071463003
5,uniform,brute,precosat,0.42315731906379006,1.1869670928226024
5,uniform,brute,qutersat,0.40795794749505887,1.0418608123966187
5,uniform,brute,rcl,0.44893760845730224,0.990867739657779
5,uniform,brute,restartsat,0.4686214035653128,1.1763610691678585
5,uniform,brute,cryptominisat2011,0.447352939088443,1.1345304799480356
5,uniform,brute,spear-sw,0.5054371605981284,1.083269165796117
5,uniform,brute,spear-hw,0.5711237896571775,0.9767641472768674
