max_features,n_estimators,min_samples_split,solver name,r2 score,rmse score
2,200,10,sol,0.6177925238809516,0.7860422226468032
2,500,0.2,ebglucose,0.2419719025498277,1.0900116798305366
2,500,0.2,ebminisat,0.28190921854175777,1.3723638238696065
2,500,0.2,glucose2,0.269361267053311,1.094978030738364
2,500,0.2,glueminisat,0.29564359272315943,1.3475270848869134
2,500,0.2,lingeling,0.2616925904939573,1.217082900735636
2,500,0.2,lrglshr,0.25038866371849333,1.3826695455319926
2,500,0.2,minisatpsm,0.25990605227307406,1.1622900738463013
2,500,0.2,mphaseSAT64,0.26176468170695355,1.338769027739022
2,500,0.2,precosat,0.24739601991626736,1.3557925429705275
2,500,0.2,qutersat,0.27196421006357885,1.1553399481261688
2,500,0.2,rcl,0.24011180667499665,1.1635636654076085
2,500,0.2,restartsat,0.2962683755296486,1.3537614681124985
2,500,0.2,cryptominisat2011,0.27712241824390427,1.2975515292127857
2,500,0.2,spear-sw,0.26327357342326785,1.3221440204439128
2,500,0.2,spear-hw,0.29783578932158505,1.249807356619031
2,500,0.2,eagleup,0.27527458991428566,1.082356474940009
2,500,0.2,sparrow,0.2862765734597068,1.2816930099403077
2,500,0.2,marchrw,0.3364325618383571,1.2287199502715167
2,500,0.2,mphaseSATm,0.264782978719851,1.3695756828146137
2,500,0.2,satime11,0.2842286047558119,1.2116322220517184
2,500,0.2,tnm,0.2660750731326925,1.1904934398279727
2,500,0.2,mxc09,0.28862584017507686,1.314355320635925
2,500,0.2,gnoveltyp2,0.3100675400416957,1.208463730718128
2,500,0.2,sattime,0.2842855859488458,1.222456009958772
2,500,0.2,sattimep,0.29478558040160296,1.1788426746239156
2,500,0.2,clasp2,0.30827108693353644,1.2231241738703098
2,500,0.2,clasp1,0.3161192231704323,1.200212739369215
2,500,0.2,picosat,0.28819440046706923,1.44306211140872
2,500,0.2,mphaseSAT,0.2686619153842683,1.362405170469368
2,500,0.2,sapperlot,0.29610268026376363,1.3157439506737576
2,500,0.2,sol,0.3125405515884099,1.0541922733735416
2,500,0.4,ebglucose,0.16844176767524677,1.1416548695252138
2,500,0.4,ebminisat,0.21023201869682273,1.439227162732375
2,500,0.4,glucose2,0.1780495091589811,1.1613868104189218
2,500,0.4,glueminisat,0.21934423399774472,1.418636253890843
2,500,0.4,lingeling,0.2048665165294885,1.2630529819852074
2,500,0.4,lrglshr,0.18874315519431883,1.4383994602889065
2,500,0.4,minisatpsm,0.17133322236955395,1.2298752628511298
2,500,0.4,mphaseSAT64,0.18551192287166085,1.4062113947181631
2,500,0.4,precosat,0.17583415902554245,1.4187872949585618
2,500,0.4,qutersat,0.1766046663945514,1.2286767098566134
2,500,0.4,rcl,0.1715624671883602,1.214913019054375
2,500,0.4,restartsat,0.22017193466664053,1.4250760628128496
2,500,0.4,cryptominisat2011,0.1974641549549454,1.3671760920547564
2,500,0.4,spear-sw,0.21335012432972078,1.3662066035863154
2,500,0.4,spear-hw,0.26018052960607374,1.2828817004668058
2,500,0.4,eagleup,0.24413723775759666,1.1053633233950624
2,500,0.4,sparrow,0.23516466790323565,1.3267925094384987
2,500,0.4,marchrw,0.2752849885242107,1.2840856868030903
2,500,0.4,mphaseSATm,0.1941542783799668,1.433851622631831
2,500,0.4,satime11,0.21836526877566287,1.2661511957946983
2,500,0.4,tnm,0.20886527356097906,1.2360225995201057
2,500,0.4,mxc09,0.22601913817040087,1.3709728543604704
2,500,0.4,gnoveltyp2,0.252026300243711,1.2582689949108945
2,500,0.4,sattime,0.21017379663195324,1.284189536715512
2,500,0.4,sattimep,0.22324186304667315,1.2371950192343821
2,500,0.4,clasp2,0.22684733629334408,1.2931092355368403
2,500,0.4,clasp1,0.22083755242616065,1.2810970778587982
2,500,0.4,picosat,0.2193001404701843,1.5112850098461375
2,500,0.4,mphaseSAT,0.1987610208125361,1.426028557148912
2,500,0.4,sapperlot,0.23115662563677664,1.375104376396805
2,500,0.4,sol,0.21458644804331606,1.1267964794342162
2,500,0.6,ebglucose,0.08885618286536912,1.1950386898132985
2,500,0.6,ebminisat,0.11833554480198183,1.5206569520094957
2,500,0.6,glucose2,0.09499257963969143,1.2186531910470098
2,500,0.6,glueminisat,0.1214860763478518,1.5049275506383524
2,500,0.6,lingeling,0.1173592333223672,1.3307410029893254
2,500,0.6,lrglshr,0.11001430488251518,1.5065787499897565
2,500,0.6,minisatpsm,0.0862194458379768,1.2914930053499187
2,500,0.6,mphaseSAT64,0.11800937185127158,1.4633231132035063
2,500,0.6,precosat,0.10463997526894864,1.4787979361257242
2,500,0.6,qutersat,0.09318685863251353,1.2894138417025216
2,500,0.6,rcl,0.09735242272829459,1.2681610583942555
2,500,0.6,restartsat,0.12432705169042835,1.510113470181397
2,500,0.6,cryptominisat2011,0.1103087024171775,1.4395007879705215
2,500,0.6,spear-sw,0.13099738010730622,1.4359396375022568
2,500,0.6,spear-hw,0.16848614348194013,1.360061281573257
2,500,0.6,eagleup,0.17741808626311595,1.1531164120415383
2,500,0.6,sparrow,0.17971475611689225,1.3740466872855728
2,500,0.6,marchrw,0.1972274186532883,1.3514707226096592
2,500,0.6,mphaseSATm,0.11693635338665587,1.5009777797975898
2,500,0.6,satime11,0.17121152612305846,1.3037835478993898
2,500,0.6,tnm,0.14843541776306113,1.2823600583101968
2,500,0.6,mxc09,0.14120360828866385,1.4441385133497788
2,500,0.6,gnoveltyp2,0.20032450136582014,1.3010297468695555
2,500,0.6,sattime,0.15745432581162,1.3263559340104272
2,500,0.6,sattimep,0.18019085953711822,1.2710178076785683
2,500,0.6,clasp2,0.11288734105534759,1.3851345862409412
2,500,0.6,clasp1,0.11879786412560767,1.3624036691156085
2,500,0.6,picosat,0.13642878757815746,1.5894739049323434
2,500,0.6,mphaseSAT,0.12784835924004145,1.4877953233039791
2,500,0.6,sapperlot,0.14320160668741821,1.451630377629509
2,500,0.6,sol,0.13202773727904227,1.1845385785665268
2,500,0.8,ebglucose,-0.0005680877565521492,1.2523099274470042
2,500,0.8,ebminisat,-0.0010607802488125095,1.6203536397851228
2,500,0.8,glucose2,-0.0013235090685712603,1.2818619792361525
2,500,0.8,glueminisat,-0.0013476653542203731,1.6066960024786974
2,500,0.8,lingeling,-0.0020270093481191687,1.4178858271018933
2,500,0.8,lrglshr,-0.0006643106274704103,1.5975134735412613
2,500,0.8,minisatpsm,-0.0032080978969084573,1.3532144201859047
2,500,0.8,mphaseSAT64,-0.0013433165904561672,1.5591925423185378
2,500,0.8,precosat,-0.0023461121958368025,1.5646558947952764
2,500,0.8,qutersat,-0.005372100932429236,1.3576781856797422
2,500,0.8,rcl,-0.003011632700630873,1.336805696826737
2,500,0.8,restartsat,-0.0015322329291711512,1.6149946212372115
2,500,0.8,cryptominisat2011,-0.006773871554673017,1.5312926699056917
2,500,0.8,spear-sw,-0.0008243863799448636,1.541006889921301
2,500,0.8,spear-hw,-0.002096371071354186,1.4930641802749491
2,500,0.8,eagleup,-0.002177356430429711,1.27278740240231
2,500,0.8,sparrow,-0.00010384063324342385,1.5171956449173303
2,500,0.8,marchrw,-1.7355605552715758e-07,1.5083787802805504
2,500,0.8,mphaseSATm,-0.0035254792120054113,1.6000828178851718
2,500,0.8,satime11,-0.0001766130926812437,1.4322604276516773
2,500,0.8,tnm,-0.00017854826500229848,1.3897604722822086
2,500,0.8,mxc09,-0.0017833849204904606,1.5597344225262788
2,500,0.8,gnoveltyp2,-0.00040601374174720206,1.4551859013510837
2,500,0.8,sattime,-0.00019277578196286171,1.4451243366251167
2,500,0.8,sattimep,-5.605225856575302e-06,1.4037716727760194
2,500,0.8,clasp2,-0.0031113303623191424,1.47291319642458
2,500,0.8,clasp1,-0.0010950538810126087,1.4521306489620156
2,500,0.8,picosat,-0.002088211038526966,1.7122110698779094
2,500,0.8,mphaseSAT,-0.00430781647752565,1.5965429616774534
2,500,0.8,sapperlot,-0.0009449980905136268,1.5689959878358113
2,500,0.8,sol,-0.000183349112310216,1.2715577705994738
2,500,1.0,ebglucose,-0.00043320976357241747,1.2522255180278212
2,500,1.0,ebminisat,-0.0008941356754867957,1.6202187656672102
2,500,1.0,glucose2,-0.0017158944168256252,1.282113114153378
2,500,1.0,glueminisat,-0.0013374566073385274,1.6066878123189865
2,500,1.0,lingeling,-0.002087976562888283,1.4179289612859356
2,500,1.0,lrglshr,-0.0007252717958141641,1.5975621336181685
2,500,1.0,minisatpsm,-0.0036198410284935534,1.3534920891889526
2,500,1.0,mphaseSAT64,-0.0016012707936605697,1.5593933597425178
2,500,1.0,precosat,-0.002231990663748018,1.564566820767598
2,500,1.0,qutersat,-0.0068229673605877394,1.3586574746143645
2,500,1.0,rcl,-0.0029245358331002613,1.3367476545704964
2,500,1.0,restartsat,-0.001996099833669218,1.615368576167711
2,500,1.0,cryptominisat2011,-0.007733458998224529,1.5320222573988833
2,500,1.0,spear-sw,-0.0009606687177494688,1.5411118058663646
2,500,1.0,spear-hw,-0.0017815895812587357,1.4928296589776844
2,500,1.0,eagleup,-0.002216475523600936,1.272812243216559
2,500,1.0,sparrow,-8.221364749960713e-05,1.517179240347804
2,500,1.0,marchrw,-3.565127303817306e-06,1.508381338164989
2,500,1.0,mphaseSATm,-0.004232304309500501,1.6006462214251638
2,500,1.0,satime11,-0.00022595852028706176,1.4322957587275178
2,500,1.0,tnm,-6.50366085237497e-05,1.3896816071186957
2,500,1.0,mxc09,-0.0016992137079261393,1.5596688956382332
2,500,1.0,gnoveltyp2,-0.0005209731408430951,1.455269508650975
2,500,1.0,sattime,-0.00023798301765265428,1.4451569949985223
2,500,1.0,sattimep,-1.149028383129469e-05,1.403775803385628
2,500,1.0,clasp2,-0.0029730317098439762,1.47281165787862
2,500,1.0,clasp1,-0.0010119741472232047,1.452070392380796
2,500,1.0,picosat,-0.002394775515434544,1.7124729544834867
2,500,1.0,mphaseSAT,-0.0043322934932725765,1.596562417051826
2,500,1.0,sapperlot,-0.0007676694857257083,1.5688569990832533
2,500,1.0,sol,-0.00011001153866740943,1.2715111518114233
2,500,2,ebglucose,0.5780185795045736,0.8132707720851382
2,500,2,ebminisat,0.6524388816661244,0.9547621165984838
2,500,2,glucose2,0.615730235516039,0.7940944616471335
2,500,2,glueminisat,0.6600869324526548,0.9361063661828736
2,500,2,lingeling,0.6212219400056503,0.8717540126905229
2,500,2,lrglshr,0.6234133335712473,0.9800151601299772
2,500,2,minisatpsm,0.6201517107377059,0.8326762734853802
2,500,2,mphaseSAT64,0.6309848278382114,0.9465212278971488
2,500,2,precosat,0.6221900751444621,0.9606090342809377
2,500,2,qutersat,0.6216511950939942,0.8328745826238663
2,500,2,rcl,0.6178654800183039,0.8251320156433047
2,500,2,restartsat,0.629248286411966,0.9826077795423512
2,500,2,cryptominisat2011,0.6244127839327953,0.9352928977435756
2,500,2,spear-sw,0.6283413369233539,0.9390695774426695
2,500,2,spear-hw,0.6847481757695654,0.8374377536425514
2,500,2,eagleup,0.7229056598489221,0.6692639044870119
2,500,2,sparrow,0.7128413724710618,0.8129802108396309
2,500,2,marchrw,0.7504533262177618,0.7535052268449337
2,500,2,mphaseSATm,0.7140356777613953,0.854150080592418
2,500,2,satime11,0.6335262135544104,0.8669720624353526
2,500,2,tnm,0.6742475415688081,0.7931312074449883
2,500,2,mxc09,0.6034758959189384,0.9812926387747819
2,500,2,gnoveltyp2,0.6605046971302933,0.8477098246065001
2,500,2,sattime,0.6444509099648905,0.8616147873561357
2,500,2,sattimep,0.6524774068891394,0.8275357779877274
2,500,2,clasp2,0.6638493874812321,0.8526475308407613
2,500,2,clasp1,0.645586373436837,0.8640188942651831
2,500,2,picosat,0.6473458218802067,1.015731312431356
2,500,2,mphaseSAT,0.704824684339574,0.8655401259405665
2,500,2,sapperlot,0.6485509627678798,0.9297108624922946
2,500,2,sol,0.6848134439495679,0.7138058921595731
2,500,5,ebglucose,0.5458974523244593,0.8436561348618339
2,500,5,ebminisat,0.5946372723654246,1.0311016751000694
2,500,5,glucose2,0.5841059287066801,0.8261243528639649
2,500,5,glueminisat,0.6139295735120688,0.9976415674210845
2,500,5,lingeling,0.580591264704209,0.9173187766685397
2,500,5,lrglshr,0.577336753663436,1.0382395452247595
2,500,5,minisatpsm,0.5943934693391189,0.8604459048988586
2,500,5,mphaseSAT64,0.6067777641907458,0.9770736049085984
2,500,5,precosat,0.5857992784017916,1.0058087539256408
2,500,5,qutersat,0.6003629316801515,0.8559853021041745
2,500,5,rcl,0.5722989671998242,0.872942126449111
2,500,5,restartsat,0.6045495717700089,1.0148097702690564
2,500,5,cryptominisat2011,0.5857779066234801,0.982220208571757
2,500,5,spear-sw,0.5933913912634985,0.9822316535139015
2,500,5,spear-hw,0.6414785397202356,0.8930613825620066
2,500,5,eagleup,0.682899819517462,0.7159485598387406
2,500,5,sparrow,0.6704285873653448,0.870951169410115
2,500,5,marchrw,0.7168647964473114,0.8026150736083254
2,500,5,mphaseSATm,0.6794333663646838,0.9043518225727544
2,500,5,satime11,0.6149517278283557,0.8886714636187572
2,500,5,tnm,0.6399746254430468,0.8338112355293846
2,500,5,mxc09,0.5695064344483136,1.0224617661011233
2,500,5,gnoveltyp2,0.6346093658032774,0.8794457148383902
2,500,5,sattime,0.6151938564945292,0.896363898208213
2,500,5,sattimep,0.6360662525090981,0.8468498636918146
2,500,5,clasp2,0.6284062152371074,0.8964721577446289
2,500,5,clasp1,0.6225733543697772,0.8916292613501025
2,500,5,picosat,0.6127279553653063,1.0644184611148944
2,500,5,mphaseSAT,0.6817989969802016,0.8986652743508986
2,500,5,sapperlot,0.6093495788602339,0.9801913702894847
2,500,5,sol,0.6599557180078996,0.7414195343742074
2,500,10,ebglucose,0.5060963708200226,0.8798519651961557
2,500,10,ebminisat,0.5498721348851072,1.0865445429814404
2,500,10,glucose2,0.5321811618659975,0.8761791473858486
2,500,10,glueminisat,0.5689029945331807,1.0542139806839381
2,500,10,lingeling,0.5294810835825141,0.9716057840307524
2,500,10,lrglshr,0.5199965665002552,1.1064263149096594
2,500,10,minisatpsm,0.5279382298846145,0.9282618836734922
2,500,10,mphaseSAT64,0.5567821155772589,1.0373298740896937
2,500,10,precosat,0.5233613130813997,1.07895822557391
2,500,10,qutersat,0.5354859768824609,0.9228536623702117
2,500,10,rcl,0.5126514916664509,0.931826641971065
2,500,10,restartsat,0.5484114541814145,1.0844513498360275
2,500,10,cryptominisat2011,0.5365591486380177,1.0389374284292179
2,500,10,spear-sw,0.5357755607261944,1.0495173951395103
2,500,10,spear-hw,0.5819649826937325,0.9643397376237693
2,500,10,eagleup,0.613003018044499,0.7909287536257781
2,500,10,sparrow,0.6121182408274255,0.9448627289897434
2,500,10,marchrw,0.6514587394832749,0.8905072820759004
2,500,10,mphaseSATm,0.6245028399894144,0.978772115702155
2,500,10,satime11,0.5695079905448026,0.9396501610896844
2,500,10,tnm,0.586073801250629,0.8940517241972875
2,500,10,mxc09,0.5220484078979548,1.0773472340747376
2,500,10,gnoveltyp2,0.5737353188964185,0.9498827622036894
2,500,10,sattime,0.5608663949553236,0.957550516108428
2,500,10,sattimep,0.5816670032455136,0.907938261366543
2,500,10,clasp2,0.5778226635703068,0.9555425768903936
2,500,10,clasp1,0.5822349754633934,0.9380674635674523
2,500,10,picosat,0.5569169804824667,1.1385362884898238
2,500,10,mphaseSAT,0.6148957662078268,0.9886358043077129
2,500,10,sapperlot,0.5607998844503264,1.0393168037562621
2,500,10,sol,0.6120215147296288,0.7919542753940653
2,1000,0.2,ebglucose,0.2528066797184836,1.0821936719476253
2,1000,0.2,ebminisat,0.28246910016256077,1.371828716659321
2,1000,0.2,glucose2,0.26566297435002384,1.0977457718808832
2,1000,0.2,glueminisat,0.29743405941088985,1.3458132951425923
2,1000,0.2,lingeling,0.26953369495938584,1.2106027084793187
2,1000,0.2,lrglshr,0.2537283325448043,1.379586072275949
2,1000,0.2,minisatpsm,0.24951981440775628,1.1704172601391971
2,1000,0.2,mphaseSAT64,0.2621460164309636,1.3384232131666742
2,1000,0.2,precosat,0.2493498564580009,1.3540315115480206
2,1000,0.2,qutersat,0.2691217180611891,1.1575931651739553
2,1000,0.2,rcl,0.2446567654173215,1.1600787579189655
2,1000,0.2,restartsat,0.28892065638135156,1.3608104828745995
2,1000,0.2,cryptominisat2011,0.2798382581933473,1.2951117949825999
2,1000,0.2,spear-sw,0.2625834844981445,1.322763099218147
2,1000,0.2,spear-hw,0.305763354984257,1.2427320497875012
2,1000,0.2,eagleup,0.27703579604865336,1.0810405196997133
2,1000,0.2,sparrow,0.29086537299212256,1.2775661198383494
2,1000,0.2,marchrw,0.3353926623313652,1.2296823581514253
2,1000,0.2,mphaseSATm,0.27595417708850345,1.3591308992503708
2,1000,0.2,satime11,0.28864720998463234,1.2078866040221306
2,1000,0.2,tnm,0.2733030248225564,1.1846167352958097
2,1000,0.2,mxc09,0.28618671169117005,1.3166066943405967
2,1000,0.2,gnoveltyp2,0.3043422456617485,1.2134674931107705
2,1000,0.2,sattime,0.28305505866528813,1.22350644252536
2,1000,0.2,sattimep,0.3045636570769379,1.1706415877459098
2,1000,0.2,clasp2,0.3048600883380572,1.2261361516491796
2,1000,0.2,clasp1,0.30786910873278195,1.207430523717059
2,1000,0.2,picosat,0.28338289454991383,1.4479311430189579
2,1000,0.2,mphaseSAT,0.26669754166177584,1.364233653263495
2,1000,0.2,sapperlot,0.29933251075840706,1.3127218365917592
2,1000,0.2,sol,0.31493335799731625,1.0523560364664206
2,1000,0.4,ebglucose,0.1714118345465896,1.1396142280486743
2,1000,0.4,ebminisat,0.21185002753753857,1.4377521243333404
2,1000,0.4,glucose2,0.18067291415351194,1.1595319402197062
2,1000,0.4,glueminisat,0.21525793711804786,1.422344292033739
2,1000,0.4,lingeling,0.207670462869607,1.260824010008408
2,1000,0.4,lrglshr,0.18785226523245113,1.4391890400814722
2,1000,0.4,minisatpsm,0.17300044828985273,1.2286374237277227
2,1000,0.4,mphaseSAT64,0.183055672833478,1.4083301529589025
2,1000,0.4,precosat,0.18198783076818525,1.413480650885295
2,1000,0.4,qutersat,0.16882388144437477,1.2344683327601507
2,1000,0.4,rcl,0.17369420615867537,1.2133489025437532
2,1000,0.4,restartsat,0.21734336526245046,1.4276582204245503
2,1000,0.4,cryptominisat2011,0.19930185529756894,1.3656098692266883
2,1000,0.4,spear-sw,0.20995192651611216,1.3691543172876883
2,1000,0.4,spear-hw,0.2564420610402163,1.2861189559992763
2,1000,0.4,eagleup,0.2341668112406584,1.1126297468420214
2,1000,0.4,sparrow,0.23304189660632624,1.3286324646478087
2,1000,0.4,marchrw,0.27229979431829765,1.286727625905567
2,1000,0.4,mphaseSATm,0.1958311830142917,1.4323589767502833
2,1000,0.4,satime11,0.22062980871538085,1.2643157286706501
2,1000,0.4,tnm,0.20800577950987442,1.2366938288665832
2,1000,0.4,mxc09,0.23063824545926714,1.3668757586571072
2,1000,0.4,gnoveltyp2,0.2504497743101862,1.2595943419988764
2,1000,0.4,sattime,0.2100620898053861,1.284280346355276
2,1000,0.4,sattimep,0.2233076604966997,1.2371426181087646
2,1000,0.4,clasp2,0.2242063127278615,1.295315928111702
2,1000,0.4,clasp1,0.21942565748715692,1.282257269691992
2,1000,0.4,picosat,0.22531307458916294,1.5054538173184677
2,1000,0.4,mphaseSAT,0.19474122980774544,1.4296012521597339
2,1000,0.4,sapperlot,0.23771929492238253,1.3692230124940743
2,1000,0.4,sol,0.21219091764161524,1.1285135494640013
2,1000,0.6,ebglucose,0.09585673064743794,1.190438945677795
2,1000,0.6,ebminisat,0.1096581454858887,1.5281218321834906
2,1000,0.6,glucose2,0.10130891029614353,1.2143930634051479
2,1000,0.6,glueminisat,0.1186978151122805,1.5073138571336029
2,1000,0.6,lingeling,0.11286645235500914,1.3341235450215898
2,1000,0.6,lrglshr,0.104910216237462,1.5108927057455799
2,1000,0.6,minisatpsm,0.09296352131973595,1.2867183050352133
2,1000,0.6,mphaseSAT64,0.11986909569219573,1.461779552053401
2,1000,0.6,precosat,0.09971161549467211,1.48286224914351
2,1000,0.6,qutersat,0.08961814256746625,1.2919485609716317
2,1000,0.6,rcl,0.09725948657015338,1.2682263413386428
2,1000,0.6,restartsat,0.12377085573111124,1.510592978930982
2,1000,0.6,cryptominisat2011,0.103471536687882,1.4450213932381843
2,1000,0.6,spear-sw,0.13281238685065067,1.4344392954189318
2,1000,0.6,spear-hw,0.1702614955197571,1.3586085831224228
2,1000,0.6,eagleup,0.18583367766279557,1.1472026518037859
2,1000,0.6,sparrow,0.1826861437887911,1.3715557674992411
2,1000,0.6,marchrw,0.19761278518853598,1.3511463006499718
2,1000,0.6,mphaseSATm,0.1203410509238042,1.498081436641731
2,1000,0.6,satime11,0.16408443617323354,1.3093774307368962
2,1000,0.6,tnm,0.16302268600370984,1.2713292258108189
2,1000,0.6,mxc09,0.12775835063956842,1.45539927704428
2,1000,0.6,gnoveltyp2,0.20838096260980832,1.2944594383709793
2,1000,0.6,sattime,0.16261986149683105,1.3222838269452106
2,1000,0.6,sattimep,0.17478002024118322,1.2752053449643357
2,1000,0.6,clasp2,0.11647837207347123,1.3823282317289305
2,1000,0.6,clasp1,0.12287787915313941,1.3592460073576953
2,1000,0.6,picosat,0.13700098754163148,1.5889472271061575
2,1000,0.6,mphaseSAT,0.12303472187391573,1.4918954431461284
2,1000,0.6,sapperlot,0.14097389733332366,1.453516300453283
2,1000,0.6,sol,0.1276372333579343,1.1875307024606838
2,1000,0.8,ebglucose,-0.00043661444916365255,1.2522276488200168
2,1000,0.8,ebminisat,-0.0007750015960079626,1.620122337379522
2,1000,0.8,glucose2,-0.0015685336878146217,1.2820188059402666
2,1000,0.8,glueminisat,-0.001243268020658883,1.606612245779397
2,1000,0.8,lingeling,-0.0023205475590326596,1.4180934927578155
2,1000,0.8,lrglshr,-0.0007018769900926092,1.597543459724726
2,1000,0.8,minisatpsm,-0.0037160980231718543,1.3535569942216121
2,1000,0.8,mphaseSAT64,-0.0014354997732166641,1.5592643099235635
2,1000,0.8,precosat,-0.0022404766019699096,1.564573444378401
2,1000,0.8,qutersat,-0.006067857400687382,1.3581478873990753
2,1000,0.8,rcl,-0.003357493551494173,1.3370361572174705
2,1000,0.8,restartsat,-0.0017692611800803615,1.615185716786377
2,1000,0.8,cryptominisat2011,-0.00758907624661842,1.5319125034204655
2,1000,0.8,spear-sw,-0.0009622901826413788,1.5411130540960671
2,1000,0.8,spear-hw,-0.0018703989784232267,1.4928958282731173
2,1000,0.8,eagleup,-0.0022736278234256613,1.272848534333137
2,1000,0.8,sparrow,-9.564594159283679e-05,1.5171894290748114
2,1000,0.8,marchrw,-7.145752473736167e-06,1.5083840386270368
2,1000,0.8,mphaseSATm,-0.003845894088940094,1.6003382421031933
2,1000,0.8,satime11,-0.00024727700904536576,1.4323110223877302
2,1000,0.8,tnm,-8.967013533811574e-05,1.389698722279749
2,1000,0.8,mxc09,-0.002076073599490913,1.5599622578420858
2,1000,0.8,gnoveltyp2,-0.0004410902615390455,1.4552114121981579
2,1000,0.8,sattime,-0.00023691899569033836,1.4451562263418543
2,1000,0.8,sattimep,-8.483257418756551e-07,1.403768333989948
2,1000,0.8,clasp2,-0.0030630903292445666,1.4728777795005419
2,1000,0.8,clasp1,-0.0009758579344545382,1.4520441970116877
2,1000,0.8,picosat,-0.002645653279924831,1.7126872385755376
2,1000,0.8,mphaseSAT,-0.004359654594007223,1.5965841645391314
2,1000,0.8,sapperlot,-0.000731386466155115,1.5688285592230922
2,1000,0.8,sol,-0.0001581958309688769,1.2715417815053423
2,1000,1.0,ebglucose,-0.0004118778364994302,1.2522121675484663
2,1000,1.0,ebminisat,-0.0009237712504215345,1.6202427520996938
2,1000,1.0,glucose2,-0.001750982731576256,1.2821355690204703
2,1000,1.0,glueminisat,-0.001204694684203922,1.60658129776028
2,1000,1.0,lingeling,-0.0023000825084520393,1.4180790156011482
2,1000,1.0,lrglshr,-0.0006621933946819869,1.59751178350912
2,1000,1.0,minisatpsm,-0.0038731406843039995,1.3536628796800814
2,1000,1.0,mphaseSAT64,-0.0013024135794377223,1.5591606969364524
2,1000,1.0,precosat,-0.00223308488335916,1.5645676748509074
2,1000,1.0,qutersat,-0.005720648284457841,1.357913508566192
2,1000,1.0,rcl,-0.003270904806553787,1.3369784635333135
2,1000,1.0,restartsat,-0.0016523414668698777,1.6150914572753974
2,1000,1.0,cryptominisat2011,-0.007300490747475408,1.531693108726638
2,1000,1.0,spear-sw,-0.0007764280227779974,1.5409699678372666
2,1000,1.0,spear-hw,-0.002184962830056536,1.493130177050351
2,1000,1.0,eagleup,-0.0021634265064349734,1.2727785567158287
2,1000,1.0,sparrow,-0.00011653364202346417,1.517205272775837
2,1000,1.0,marchrw,-1.0024493394933387e-05,1.5083862097333887
2,1000,1.0,mphaseSATm,-0.003844864072097831,1.600337421072906
2,1000,1.0,satime11,-0.0003951179824448481,1.4324168694300825
2,1000,1.0,tnm,-0.00013105194565121714,1.3897274735286378
2,1000,1.0,mxc09,-0.0019661311916812085,1.55987668015209
2,1000,1.0,gnoveltyp2,-0.0004394496828359351,1.4552102190295382
2,1000,1.0,sattime,-0.00025576787475478646,1.4451698428391535
2,1000,1.0,sattimep,-6.000640311309979e-07,1.403768159739121
2,1000,1.0,clasp2,-0.003131798553319687,1.4729282235277195
2,1000,1.0,clasp1,-0.001239602623280378,1.4522354822051822
2,1000,1.0,picosat,-0.0027009532558261995,1.7127344687494352
2,1000,1.0,mphaseSAT,-0.004828524945701185,1.5969567918288485
2,1000,1.0,sapperlot,-0.0008689305313189788,1.568936368194866
2,1000,1.0,sol,-0.00011924276400465672,1.2715170199552979
2,1000,2,ebglucose,0.5789895198444617,0.8123346027355889
2,1000,2,ebminisat,0.6463226635459397,0.9631262089754072
2,1000,2,glucose2,0.6247695851193819,0.7846989595179173
2,1000,2,glueminisat,0.6598863170623377,0.9363825686311066
2,1000,2,lingeling,0.6282700514550996,0.8636053482351664
2,1000,2,lrglshr,0.6148176430902332,0.9911366085885649
2,1000,2,minisatpsm,0.6234894995938447,0.8290097700762242
2,1000,2,mphaseSAT64,0.6318960618006361,0.945351851308769
2,1000,2,precosat,0.6229762364190876,0.9596090778990664
2,1000,2,qutersat,0.6189677203390773,0.8358229848599072
2,1000,2,rcl,0.6139207371266125,0.8293799655932692
2,1000,2,restartsat,0.6356700974664136,0.9740607047780587
2,1000,2,cryptominisat2011,0.6238731730499611,0.9359645301363237
2,1000,2,spear-sw,0.6331704859627652,0.93294872654709
2,1000,2,spear-hw,0.6837698099326739,0.8387362168579712
2,1000,2,eagleup,0.7202512728512633,0.6724618248449787
2,1000,2,sparrow,0.7071396467534443,0.8210116709538902
2,1000,2,marchrw,0.7466289687962353,0.7592570897973907
2,1000,2,mphaseSATm,0.7098598463053284,0.8603638974797517
2,1000,2,satime11,0.6385165584559911,0.8610489656433997
2,1000,2,tnm,0.6789022173603152,0.7874442946937351
2,1000,2,mxc09,0.6062728529765913,0.9778256484517076
2,1000,2,gnoveltyp2,0.6577954434809313,0.8510855666752554
2,1000,2,sattime,0.6365738865831904,0.8711068381853627
2,1000,2,sattimep,0.6672181019362409,0.8097950252145013
2,1000,2,clasp2,0.6568132819623157,0.8615248741383218
2,1000,2,clasp1,0.6469786995960568,0.8623200601237685
2,1000,2,picosat,0.6462587229140331,1.0172956648188531
2,1000,2,mphaseSAT,0.7075023347518701,0.8616053561236104
2,1000,2,sapperlot,0.6514448891323696,0.9258752049454017
2,1000,2,sol,0.6934964372291186,0.7039049992902426
2,1000,5,ebglucose,0.5494343737346009,0.8403641707988692
2,1000,5,ebminisat,0.602503308534786,1.021048436625798
2,1000,5,glucose2,0.5880639814003199,0.8221838534176017
2,1000,5,glueminisat,0.6196848696141806,0.990177537895029
2,1000,5,lingeling,0.5822851942422724,0.9154644453408372
